id_transaccion,fecha_compra,id_cliente,categoria_producto,precio_cop,metodo_pago,canal,dispositivo,ciudad_envio,tiempo_entrega_dias,calificacion_cliente_1a5,producto_devuelto
TXN-IMPUTADO-0178,2024-12-18,15276,Moda,129600,Tarjeta crédito,App móvil,Android,Cali,5,5,No
TXN-0007043,2023-12-17,27221,Tecnología,810966,Tarjeta crédito,Sitio web,Desktop,Medellín,4,5,No
TXN-0001982,2023-11-08,34843,Alimentos,25753,Tarjeta crédito,App móvil,Desktop,Bogotá,3,5,No
TXN-0001437,2023-01-30,31421,Alimentos,57478,PSE,App móvil,Android,Bogotá,2,5,No
TXN-0001179,2022-08-03,20462,Mascotas,80925,Tarjeta crédito,Sitio web,iOS,Pereira,2,5,No
TXN-0006267,2023-03-14,59591,Libros,100665,Tarjeta débito,App móvil,iOS,Medellín,4,5,No
TXN-0006873,2024-10-15,35066,Belleza,120780,Tarjeta crédito,App móvil,Desktop,Bogotá,4,5,No
TXN-IMPUTADO-0179,2022-08-17,24364,Moda,117138,Contraentrega,App móvil,Android,Bogotá,3,5,No
TXN-0002969,2024-12-22,42629,Moda,121437,Contraentrega,App móvil,Android,Cali,3,5,No
TXN-0004547,2023-07-01,35970,Hogar,243983,PSE,App móvil,iOS,Bucaramanga,4,5,No
TXN-0003729,2024-11-12,24511,Mascotas,28610,PSE,App móvil,Android,Manizales,7,5,No
TXN-0000931,2022-05-04,10101,Belleza,50593,PSE,App móvil,Android,Bogotá,3,5,No
TXN-0003886,2023-07-19,16865,Moda,200331,Tarjeta crédito,App móvil,Android,Pereira,1,5,No
TXN-0003846,2023-07-04,24960,Electrónica,671265,Billetera digital,App móvil,Android,Cali,2,5,No
TXN-0006350,2024-04-11,13238,Belleza,6118,PSE,App móvil,Desktop,Bogotá,4,5,No
TXN-0007624,,29213,Belleza,60786,Tarjeta débito,Sitio web,Desktop,Cartagena,2,5,No
TXN-0004491,2022-06-03,51519,Electrónica,866947,PSE,App móvil,Android,Barranquilla,4,5,No
TXN-0007341,2024-11-22,59234,Electrónica,161928,PSE,Sitio web,Android,Bogotá,3,5,No
TXN-0007604,2022-06-08,13351,Juguetes,131113,Billetera digital,Sitio web,Android,Cartagena,8,5,No
TXN-0000328,2024-06-07,58924,Moda,98464,Billetera digital,Sitio web,iOS,Medellín,1,5,No
TXN-0007084,2023-04-03,14237,Tecnología,804276,Billetera digital,App móvil,iOS,Cartagena,5,5,No
TXN-0001937,2024-03-13,58491,Deportes,185155,Tarjeta crédito,App móvil,Desktop,Pereira,2,5,No
TXN-0005534,2022-10-17,19974,Electrónica,310531,Tarjeta crédito,App móvil,Android,Cartagena,9,3,No
TXN-0005469,2022-10-23,23032,Alimentos,63731,PSE,Sitio web,Desconocido,Bogotá,2,5,No
TXN-0007477,2023-06-04,58076,Hogar,232687,Contraentrega,App móvil,Android,Barranquilla,3,5,No
TXN-0007603,2024-12-02,52397,Mascotas,56568,PSE,Sitio web,Android,Manizales,2,5,No
TXN-0001666,2022-01-21,42374,Juguetes,131632,Tarjeta débito,Sitio web,iOS,Bucaramanga,8,4,No
TXN-0002256,2022-07-04,20615,Electrónica,606737,Tarjeta débito,Sitio web,Android,Bogotá,2,5,No
TXN-0006156,2022-09-27,15207,Libros,41652,Tarjeta crédito,App móvil,Desktop,Cúcuta,2,5,No
TXN-0003793,2023-03-01,49227,Moda,84626,Tarjeta crédito,App móvil,iOS,Bogotá,2,5,No
TXN-IMPUTADO-0180,2024-04-27,47460,Deportes,226595,Billetera digital,App móvil,Desktop,Cúcuta,5,5,No
TXN-0007578,2022-11-05,52830,Mascotas,45212,PSE,App móvil,Android,Bogotá,7,5,No
TXN-0005790,2024-08-22,10662,Alimentos,25976,Tarjeta débito,App móvil,Android,Cali,7,5,No
TXN-0005278,2024-11-01,59743,Electrónica,392072,Tarjeta débito,App móvil,Android,Ibagué,5,5,No
TXN-0007715,2023-05-27,20757,Deportes,120829,Contraentrega,App móvil,Android,Manizales,3,5,Sí
TXN-0001539,2023-07-28,43712,Tecnología,1413826,Tarjeta crédito,App móvil,Android,Barranquilla,2,5,No
TXN-0005769,2022-11-15,55513,Libros,5000,PSE,Sitio web,Android,Bogotá,2,5,No
TXN-0003575,2024-03-03,36445,Deportes,59592,Tarjeta débito,App móvil,Android,Bogotá,8,3,No
TXN-0005045,2024-12-08,32860,Alimentos,56063,PSE,App móvil,Desktop,Bogotá,7,5,No
TXN-0003927,2024-11-07,29785,Hogar,134165,Tarjeta crédito,Sitio web,Android,Ibagué,7,5,No
TXN-0006258,2024-06-19,30081,Deportes,212097,Tarjeta crédito,App móvil,Desconocido,Bogotá,6,5,No
TXN-0001323,2022-04-24,32599,Moda,166150,Tarjeta débito,App móvil,Android,Manizales,6,5,No
TXN-0003889,2022-10-24,20687,Belleza,59557,PSE,App móvil,Desconocido,Barranquilla,1,5,No
TXN-0001509,2023-02-19,13726,Tecnología,582753,PSE,App móvil,Android,Barranquilla,4,5,No
TXN-0002069,2023-02-20,28133,Libros,34798,Tarjeta crédito,Sitio web,Android,Bogotá,1,5,No
TXN-0004073,2022-04-09,30446,Hogar,79181,Contraentrega,App móvil,Android,Medellín,5,5,No
TXN-0001865,2022-12-26,13475,Belleza,88439,Billetera digital,Sitio web,Android,Cali,8,4,No
TXN-0000869,2022-09-21,17497,Electrónica,746521,Tarjeta crédito,App móvil,iOS,Cúcuta,2,5,No
TXN-0007556,2024-06-17,57307,Hogar,259465,Contraentrega,App móvil,Android,Bogotá,4,5,No
TXN-0002170,2022-11-07,35054,Hogar,201062,Tarjeta crédito,App móvil,Android,Cúcuta,5,5,No
TXN-0004731,2023-12-20,43692,Belleza,104084,Contraentrega,Sitio web,iOS,Bogotá,4,5,No
TXN-0002248,2023-12-03,-1,Belleza,100236,Contraentrega,App móvil,Android,Manizales,7,5,Sí
TXN-0000221,2022-08-12,58202,Moda,105473,Billetera digital,App móvil,iOS,Pereira,5,5,No
TXN-0003000,2022-06-14,10222,Alimentos,36313,Tarjeta débito,App móvil,iOS,Bogotá,3,5,No
TXN-IMPUTADO-0181,2024-04-13,34198,Alimentos,59855,Billetera digital,Sitio web,Android,Pereira,3,5,No
TXN-0006767,2024-09-23,49046,Hogar,297083,Tarjeta crédito,App móvil,iOS,Bogotá,9,3,No
TXN-0003213,2022-07-09,29145,Moda,178797,Tarjeta crédito,App móvil,Android,Medellín,6,5,No
TXN-0006956,2024-07-23,40790,Alimentos,46416,Tarjeta crédito,App móvil,Desktop,Bucaramanga,4,5,No
TXN-0000305,,44628,Moda,83647,Contraentrega,App móvil,iOS,Bogotá,5,5,No
TXN-0003098,2023-09-10,23550,Libros,52103,Tarjeta crédito,App móvil,Android,Cali,5,5,No
TXN-0007842,2024-11-01,22833,Belleza,6031,Tarjeta crédito,App móvil,Android,Bucaramanga,4,5,No
TXN-0001852,2022-12-07,32934,Deportes,221022,Tarjeta crédito,App móvil,Android,Cali,4,5,No
TXN-0006008,2024-05-19,47796,Tecnología,935724,Contraentrega,Sitio web,Android,Bogotá,4,5,No
TXN-0001097,2022-02-19,18130,Hogar,151850,Tarjeta crédito,Sitio web,iOS,Cúcuta,4,5,No
TXN-0005954,2023-09-08,39244,Belleza,61971,Billetera digital,App móvil,Android,Cúcuta,3,5,No
TXN-0000047,2024-10-23,27256,Tecnología,862043,Billetera digital,App móvil,Android,Bucaramanga,6,5,No
TXN-0003212,2022-11-17,-1,Alimentos,28357,Billetera digital,App móvil,Android,Barranquilla,6,5,No
TXN-0001146,,27750,Juguetes,19552,Tarjeta débito,Sitio web,iOS,Cartagena,3,5,No
TXN-0004709,2023-08-30,21794,Hogar,149533,Tarjeta crédito,App móvil,Android,Manizales,5,5,No
TXN-0006014,2024-05-08,26117,Deportes,189882,PSE,App móvil,iOS,Barranquilla,6,5,No
TXN-0002534,2023-11-18,13041,Deportes,62331,Tarjeta débito,App móvil,iOS,Cali,5,5,No
TXN-0003771,2023-04-10,52195,Electrónica,339842,Contraentrega,App móvil,iOS,Cali,4,5,No
TXN-0000718,2022-06-23,56955,Alimentos,45543,Tarjeta crédito,Sitio web,iOS,Pereira,6,5,No
TXN-0001495,2023-03-08,47385,Alimentos,36141,Tarjeta crédito,Sitio web,iOS,Cali,4,5,No
TXN-0003111,2022-09-02,46503,Moda,149953,Tarjeta crédito,App móvil,Desktop,Bogotá,1,5,No
TXN-0000596,,29297,Hogar,180238,Tarjeta crédito,App móvil,iOS,Medellín,4,5,No
TXN-0000590,2024-12-13,-1,Moda,5000,Tarjeta crédito,Sitio web,Desktop,Barranquilla,3,5,No
TXN-0000523,2024-09-29,15763,Alimentos,47443,Billetera digital,Sitio web,Android,Bogotá,3,5,No
TXN-0002751,2023-12-06,35958,Electrónica,794595,Tarjeta crédito,App móvil,Desktop,Medellín,5,5,No
TXN-0001589,2023-06-02,54345,Alimentos,19178,Tarjeta crédito,App móvil,Desktop,Cali,5,5,No
TXN-0006897,2023-04-20,57453,Hogar,63519,PSE,App móvil,iOS,Bogotá,9,4,No
TXN-0007416,2024-04-16,45888,Belleza,46432,Tarjeta crédito,App móvil,iOS,Bogotá,3,5,No
TXN-0004175,2023-09-26,30617,Belleza,83517,Contraentrega,Sitio web,Android,Bogotá,3,5,Sí
TXN-0003247,2024-02-28,49709,Hogar,348965,Tarjeta débito,App móvil,Android,Bogotá,6,5,No
TXN-0001069,,57532,Alimentos,76854,Tarjeta crédito,Sitio web,Android,Bogotá,4,5,No
TXN-0007483,2023-10-01,42321,Electrónica,1166123,Tarjeta débito,Sitio web,Android,Medellín,2,5,No
TXN-0005810,,24546,Hogar,157660,PSE,Sitio web,iOS,Bogotá,3,5,No
TXN-0001532,2024-01-22,14845,Electrónica,293494,PSE,App móvil,Android,Barranquilla,3,5,No
TXN-0002781,2023-04-30,56085,Juguetes,139537,Tarjeta débito,Sitio web,Android,Bogotá,3,5,No
TXN-0007447,2024-04-24,37249,Electrónica,733348,Contraentrega,App móvil,Desktop,Bogotá,7,5,No
TXN-0004645,2024-12-13,53362,Juguetes,64474,Tarjeta crédito,Sitio web,Android,Barranquilla,1,5,No
TXN-0006150,2024-07-18,52291,Belleza,111670,Contraentrega,App móvil,Android,Barranquilla,5,5,No
TXN-0003804,2022-07-09,11729,Electrónica,665018,Tarjeta crédito,Sitio web,Android,Manizales,4,5,No
TXN-0005314,2024-07-23,37595,Moda,117684,Tarjeta crédito,App móvil,Desktop,Bucaramanga,6,5,No
TXN-0007455,2023-09-12,12248,Deportes,201373,Tarjeta débito,Sitio web,iOS,Cúcuta,3,5,No
TXN-0005826,2022-03-14,57491,Mascotas,29298,PSE,Sitio web,Desktop,Barranquilla,6,5,No
TXN-0004403,2023-09-22,54710,Mascotas,30619,PSE,App móvil,Desktop,Cali,8,4,No
TXN-0007811,2024-07-11,45341,Belleza,101079,Tarjeta crédito,App móvil,Desktop,Cali,3,5,No
TXN-0006859,2023-11-18,43041,Electrónica,715955,Tarjeta débito,App móvil,Android,Bogotá,1,5,No
TXN-0000416,2024-05-28,42362,Electrónica,494062,Billetera digital,App móvil,Desktop,Ibagué,2,5,No
TXN-0005834,2023-10-17,11788,Electrónica,804716,Billetera digital,Sitio web,Android,Bogotá,5,5,No
TXN-0003753,2023-02-22,33143,Electrónica,564384,Tarjeta crédito,App móvil,iOS,Cali,4,5,No
TXN-0001684,2023-12-09,49449,Belleza,87988,Tarjeta débito,App móvil,Android,Cartagena,6,5,No
TXN-0005690,,58646,Moda,153731,Tarjeta crédito,Sitio web,iOS,Bogotá,5,5,No
TXN-0000431,2024-05-24,55425,Belleza,72613,Contraentrega,Sitio web,Android,Medellín,1,5,No
TXN-0002591,2022-05-22,51773,Electrónica,1056775,Tarjeta crédito,App móvil,Android,Bucaramanga,6,5,No
TXN-0003023,2023-09-03,42490,Moda,53147,Tarjeta crédito,App móvil,Android,Bogotá,1,5,No
TXN-0002586,2023-10-14,48901,Belleza,114208,Billetera digital,App móvil,Android,Manizales,2,5,No
TXN-0003014,2023-05-07,49943,Moda,111350,Contraentrega,App móvil,Android,Bogotá,3,5,No
TXN-0001958,2023-06-14,52116,Moda,153476,Tarjeta crédito,App móvil,iOS,Medellín,1,5,No
TXN-0006042,2022-08-06,35445,Hogar,240691,Tarjeta crédito,Sitio web,iOS,Cali,4,5,No
TXN-0003982,2022-09-10,54295,Hogar,164639,PSE,Sitio web,Android,Bogotá,4,5,No
TXN-0005793,2023-09-13,-1,Hogar,109612,Tarjeta crédito,Sitio web,Android,Bogotá,1,5,No
TXN-0003758,2022-08-28,43922,Electrónica,703751,PSE,App móvil,Desktop,Medellín,5,5,No
TXN-0004287,2023-08-03,26660,Alimentos,12465,PSE,App móvil,Android,Medellín,5,5,No
TXN-0003006,2022-12-30,23372,Electrónica,1127769,Tarjeta crédito,App móvil,Desktop,Bogotá,1,5,No
TXN-0004849,2024-07-11,36216,Tecnología,1210729,PSE,Sitio web,iOS,Bogotá,8,3,Sí
TXN-0002292,2022-09-08,16117,Electrónica,916488,Tarjeta crédito,Sitio web,Android,Bogotá,8,4,No
TXN-0004233,2022-03-26,40342,Electrónica,872732,PSE,App móvil,iOS,Medellín,1,5,No
TXN-0005774,2023-08-02,23044,Hogar,288196,Contraentrega,Sitio web,Android,Cartagena,5,5,No
TXN-0006556,2023-12-29,41740,Hogar,143725,Tarjeta débito,App móvil,Desktop,Barranquilla,4,5,No
TXN-0004623,2022-02-25,43904,Electrónica,549064,Tarjeta débito,App móvil,Android,Cartagena,8,5,No
TXN-0000355,2024-01-13,32209,Belleza,52594,PSE,Sitio web,Desktop,Medellín,4,5,No
TXN-0007393,2024-04-26,43368,Electrónica,234655,Tarjeta crédito,App móvil,Desktop,Medellín,3,5,No
TXN-0005393,2024-04-23,19249,Mascotas,15361,PSE,Sitio web,Desktop,Cali,2,5,No
TXN-0007314,2023-09-07,27018,Moda,103917,Contraentrega,Sitio web,Desktop,Cali,2,5,No
TXN-IMPUTADO-0182,2023-01-22,52840,Alimentos,55642,Contraentrega,App móvil,Android,Medellín,3,5,No
TXN-0002942,2022-01-31,34121,Moda,144740,Contraentrega,App móvil,Desktop,Cartagena,6,5,No
TXN-0003571,2022-02-09,16710,Mascotas,71166,Tarjeta crédito,App móvil,Android,Cartagena,3,5,No
TXN-0005420,2024-08-30,21788,Electrónica,511005,Contraentrega,App móvil,Android,Bucaramanga,1,5,No
TXN-0001476,2022-10-13,24253,Hogar,159230,PSE,App móvil,Android,Medellín,6,5,No
TXN-0006763,2024-03-13,13887,Moda,71756,PSE,App móvil,Android,Bogotá,7,5,No
TXN-0007965,2023-05-27,21171,Moda,166735,Billetera digital,Sitio web,Desktop,Bogotá,6,5,No
TXN-0006580,2024-03-19,53245,Moda,171474,Billetera digital,App móvil,Desconocido,Medellín,3,5,No
TXN-0003661,2023-04-27,47151,Hogar,180889,Tarjeta débito,App móvil,Android,Medellín,1,5,No
TXN-0000003,2024-02-24,19405,Tecnología,583425,Contraentrega,App móvil,Android,Bogotá,1,5,No
TXN-0002098,2023-03-07,56349,Moda,196458,Tarjeta crédito,Sitio web,Android,Bogotá,5,5,No
TXN-0002616,2023-04-15,11911,Alimentos,56598,PSE,App móvil,Desktop,Cali,4,5,No
TXN-0001068,2022-08-15,12826,Electrónica,743698,Tarjeta débito,App móvil,Desktop,Barranquilla,7,5,No
TXN-0000181,2022-04-02,27817,Moda,56212,Tarjeta crédito,App móvil,Android,Bogotá,4,5,No
TXN-IMPUTADO-0183,2022-06-24,28132,Hogar,199195,Tarjeta crédito,App móvil,Android,Cali,4,5,No
TXN-0004089,2022-06-30,30125,Belleza,26305,Tarjeta crédito,App móvil,Desktop,Ibagué,3,5,No
TXN-0004726,2023-01-16,56277,Belleza,55322,Tarjeta débito,App móvil,Android,Barranquilla,4,5,No
TXN-0000402,2023-09-18,53356,Belleza,54084,Billetera digital,App móvil,Android,Bogotá,5,5,No
TXN-0005201,2022-08-12,17768,Moda,73024,Tarjeta débito,Sitio web,Desktop,Ibagué,5,5,No
TXN-0002908,2024-04-14,28929,Deportes,105560,PSE,App móvil,Desktop,Bogotá,6,5,No
TXN-0001450,2022-04-03,31827,Hogar,46546,PSE,Sitio web,Android,Cali,4,5,No
TXN-0006483,2022-09-01,19312,Belleza,33380,Tarjeta débito,App móvil,Desktop,Bogotá,5,5,No
TXN-0000173,2024-12-09,45407,Hogar,157746,PSE,App móvil,Desktop,Bogotá,5,5,No
TXN-IMPUTADO-0184,2024-01-11,33101,Electrónica,657045,Contraentrega,App móvil,iOS,Bogotá,5,5,No
TXN-0004764,2024-02-29,36019,Libros,58221,Tarjeta crédito,Sitio web,Android,Manizales,5,5,No
TXN-0007648,2024-08-01,38431,Moda,138218,Tarjeta crédito,Sitio web,Android,Cali,5,5,No
TXN-0007028,2022-01-14,14084,Libros,68689,Tarjeta crédito,Sitio web,Desktop,Medellín,3,5,Sí
TXN-0003857,2022-10-10,19832,Belleza,107759,Contraentrega,Sitio web,Android,Barranquilla,6,5,No
TXN-0002524,2022-09-16,35621,Deportes,273491,Billetera digital,Sitio web,iOS,Bogotá,7,5,No
TXN-0001917,2023-01-11,47256,Tecnología,1622955,Tarjeta crédito,App móvil,Desktop,Cali,3,5,No
TXN-0005010,2022-10-19,11455,Mascotas,59861,PSE,App móvil,Android,Barranquilla,1,5,No
TXN-0002536,2023-11-08,41383,Mascotas,98098,Contraentrega,App móvil,Android,Manizales,9,4,No
TXN-0007644,2022-03-12,20541,Moda,189110,Tarjeta débito,App móvil,Android,Cali,3,5,No
TXN-0002691,2023-08-28,26871,Moda,102775,Tarjeta crédito,App móvil,iOS,Ibagué,7,5,No
TXN-0003300,2023-02-19,11342,Tecnología,515230,Tarjeta crédito,Sitio web,Android,Cali,1,5,No
TXN-0002029,2023-12-04,21398,Hogar,212536,Tarjeta débito,App móvil,Android,Cartagena,3,5,No
TXN-0000776,2024-08-01,25200,Hogar,227746,PSE,Sitio web,Android,Bogotá,6,5,No
TXN-0006586,2022-10-15,23194,Alimentos,5000,Contraentrega,Sitio web,Android,Bogotá,6,5,No
TXN-0001005,2022-06-01,15133,Deportes,89415,PSE,App móvil,Android,Bogotá,4,5,No
TXN-0000412,2024-02-22,59496,Alimentos,55102,Tarjeta crédito,App móvil,Android,Cúcuta,4,5,No
TXN-0000259,2022-10-12,34712,Alimentos,24701,Tarjeta crédito,Sitio web,Android,Ibagué,3,5,Sí
TXN-0000901,2022-10-25,25043,Deportes,272521,PSE,App móvil,Android,Cali,4,5,No
TXN-0005669,2024-05-28,21945,Hogar,183327,PSE,Sitio web,Android,Bogotá,6,5,No
TXN-0003837,2024-08-11,25491,Hogar,134482,Contraentrega,App móvil,iOS,Ibagué,4,5,No
TXN-0005703,2024-10-21,27295,Hogar,146519,Tarjeta débito,App móvil,Android,Medellín,5,5,No
TXN-0006290,2024-03-15,51829,Tecnología,1638434,Tarjeta débito,App móvil,Android,Pereira,2,5,No
TXN-0006896,2023-03-12,29680,Belleza,66341,Tarjeta débito,App móvil,iOS,Medellín,3,5,No
TXN-0004059,2024-04-21,-1,Alimentos,64101,Contraentrega,App móvil,iOS,Bogotá,7,5,No
TXN-0005620,2024-12-15,38291,Belleza,41926,Tarjeta débito,Sitio web,Android,Medellín,2,5,No
TXN-0001416,2023-04-20,14532,Hogar,182215,Tarjeta crédito,App móvil,Android,Pereira,6,5,No
TXN-0006606,2023-10-24,51680,Belleza,77871,Contraentrega,App móvil,Android,Cali,7,5,No
TXN-0000792,2024-12-18,11525,Tecnología,865414,Billetera digital,App móvil,Android,Barranquilla,3,5,No
TXN-0000531,2024-07-04,55019,Libros,66809,Tarjeta débito,App móvil,Android,Bogotá,6,5,No
TXN-0000898,2023-12-12,47088,Belleza,44205,Tarjeta crédito,App móvil,iOS,Medellín,5,5,No
TXN-IMPUTADO-0185,2023-11-08,14282,Moda,139500,Tarjeta débito,Sitio web,iOS,Medellín,10,5,No
TXN-0003290,2023-07-03,38697,Juguetes,65880,Tarjeta débito,Sitio web,Desktop,Ibagué,5,5,No
TXN-0007152,2024-05-03,-1,Juguetes,135163,Tarjeta crédito,App móvil,Android,Cali,3,5,No
TXN-0007550,2024-08-13,36172,Alimentos,48240,Tarjeta débito,App móvil,Android,Pereira,7,5,No
TXN-0000966,2022-03-27,32978,Hogar,138597,PSE,Sitio web,Android,Ibagué,2,5,No
TXN-0002515,2022-11-18,15880,Electrónica,906880,Billetera digital,App móvil,Android,Bogotá,3,5,No
TXN-0000834,,50540,Electrónica,584437,Tarjeta débito,App móvil,Desktop,Pereira,4,5,No
TXN-0005492,2023-11-28,23830,Mascotas,96272,Tarjeta crédito,App móvil,Android,Medellín,6,5,No
TXN-0004480,2024-05-07,49091,Belleza,98540,PSE,App móvil,Android,Cali,5,5,No
TXN-IMPUTADO-0186,2024-12-14,41487,Electrónica,26517,PSE,App móvil,Android,Bogotá,2,5,No
TXN-0004887,2023-02-28,45194,Belleza,39469,Billetera digital,Sitio web,iOS,Cali,8,4,No
TXN-0005881,2022-05-20,55162,Electrónica,777137,Billetera digital,App móvil,Android,Bogotá,6,5,No
TXN-0002599,2023-06-10,23693,Alimentos,31311,Tarjeta crédito,App móvil,Android,Cali,5,5,No
TXN-0003884,2023-09-18,36241,Hogar,185083,Contraentrega,App móvil,Desktop,Bogotá,2,5,No
TXN-0000781,2022-06-26,53888,Moda,167634,Contraentrega,App móvil,Android,Bucaramanga,3,5,No
TXN-0006241,2023-12-17,40365,Deportes,202344,Tarjeta crédito,App móvil,Android,Barranquilla,2,5,Sí
TXN-0001180,2023-12-28,46809,Electrónica,397677,Billetera digital,Sitio web,iOS,Bogotá,5,5,No
TXN-0001109,2024-01-28,55103,Deportes,147093,Billetera digital,Sitio web,Android,Cali,4,5,No
TXN-0002852,2022-01-26,43754,Tecnología,979934,Tarjeta crédito,App móvil,Android,Bogotá,2,5,No
TXN-0005925,2023-06-01,56074,Belleza,94271,Tarjeta crédito,App móvil,Android,Bogotá,5,5,No
TXN-0005241,2023-10-10,58274,Belleza,109966,Contraentrega,Sitio web,Desktop,Cartagena,1,5,Sí
TXN-0000133,2023-07-30,35081,Alimentos,49215,Contraentrega,App móvil,Android,Bogotá,1,5,No
TXN-0002477,,27559,Electrónica,555742,Tarjeta débito,Sitio web,Android,Ibagué,3,5,No
TXN-0005299,2024-08-24,20860,Libros,72602,PSE,Sitio web,iOS,Cartagena,2,5,No
TXN-0007845,2023-09-13,46373,Mascotas,41331,PSE,Sitio web,Android,Bogotá,1,5,No
TXN-0002868,2023-08-10,53756,Moda,78890,Billetera digital,App móvil,Android,Ibagué,6,5,No
TXN-0002320,2023-09-19,58255,Deportes,91910,Billetera digital,App móvil,Android,Bogotá,2,5,No
TXN-0005554,2024-05-04,53288,Moda,146608,Contraentrega,App móvil,Android,Barranquilla,3,5,No
TXN-0002881,2022-12-31,10694,Juguetes,120819,Tarjeta crédito,App móvil,Desktop,Cartagena,1,5,No
TXN-0004150,2023-09-06,57299,Hogar,187806,Tarjeta crédito,App móvil,Desconocido,Barranquilla,1,5,No
TXN-0000620,2023-04-30,55883,Belleza,97871,Tarjeta crédito,Sitio web,iOS,Bogotá,4,5,Sí
TXN-0001016,2022-10-03,38807,Libros,57771,Tarjeta débito,Sitio web,Android,Bogotá,3,5,No
TXN-0004381,2022-08-24,59654,Electrónica,567695,Tarjeta débito,App móvil,iOS,Bogotá,2,5,No
TXN-0003501,2022-11-04,40576,Belleza,76175,Billetera digital,App móvil,Desktop,Manizales,4,5,No
TXN-0004799,2024-05-06,58801,Moda,167125,Tarjeta crédito,App móvil,Desktop,Bogotá,5,5,No
TXN-0001552,2024-03-28,29591,Electrónica,898631,Contraentrega,App móvil,iOS,Cúcuta,4,5,No
TXN-0001297,2024-05-31,45067,Moda,44727,Contraentrega,Sitio web,Android,Bogotá,3,5,No
TXN-0003734,2023-06-06,50799,Tecnología,667058,Tarjeta crédito,App móvil,Android,Bogotá,1,5,No
TXN-0001953,2024-03-15,14665,Belleza,39952,Tarjeta crédito,App móvil,Android,Bogotá,8,3,No
TXN-0002828,2022-10-21,18074,Libros,65118,PSE,Sitio web,Desktop,Bogotá,1,5,No
TXN-0004518,2023-11-08,28716,Hogar,301881,Contraentrega,Sitio web,Android,Manizales,4,5,Sí
TXN-0007750,2022-04-11,45844,Deportes,79208,Tarjeta crédito,App móvil,Android,Barranquilla,5,5,No
TXN-0007382,2023-02-07,21238,Belleza,110237,PSE,Sitio web,Android,Barranquilla,1,5,No
TXN-0005584,2024-02-14,47741,Moda,118150,Billetera digital,Sitio web,Android,Bogotá,3,5,No
TXN-0003066,2023-02-26,56591,Libros,53361,Tarjeta crédito,App móvil,Desktop,Barranquilla,4,5,No
TXN-0004707,2023-06-04,54397,Moda,84073,Tarjeta crédito,App móvil,iOS,Bogotá,2,5,No
TXN-0000475,2022-09-12,24579,Electrónica,721477,PSE,App móvil,Android,Medellín,5,5,No
TXN-0004656,2024-09-20,50440,Belleza,42638,Tarjeta crédito,App móvil,iOS,Bogotá,3,5,No
TXN-0003050,2023-01-21,44496,Deportes,122525,Contraentrega,App móvil,iOS,Bogotá,1,5,No
TXN-0002298,2023-04-06,44990,Electrónica,779807,Tarjeta débito,App móvil,iOS,Cúcuta,7,5,No
TXN-0006013,2024-09-05,52021,Libros,54078,Contraentrega,App móvil,Android,Cali,7,5,No
TXN-0005676,2022-07-19,33421,Hogar,140775,Tarjeta crédito,Sitio web,Desktop,Barranquilla,2,5,No
TXN-0002682,2022-05-06,-1,Electrónica,1110410,Tarjeta crédito,App móvil,iOS,Barranquilla,3,5,No
TXN-0007904,2024-10-19,59433,Alimentos,20086,Billetera digital,App móvil,Android,Bucaramanga,7,5,No
TXN-0007878,2023-05-22,47682,Deportes,178085,Contraentrega,App móvil,Desconocido,Medellín,3,5,No
TXN-0007207,2022-10-27,28151,Libros,66962,Tarjeta débito,App móvil,Android,Cartagena,3,5,No
TXN-0005596,2024-02-09,32416,Juguetes,74393,Tarjeta débito,Sitio web,Android,Bogotá,2,5,No
TXN-0002907,2022-12-15,48846,Deportes,149411,Tarjeta crédito,App móvil,Desconocido,Medellín,8,4,No
TXN-0005236,2023-09-12,45999,Belleza,82806,Tarjeta débito,App móvil,Android,Bogotá,5,5,No
TXN-0007621,2022-10-14,14785,Belleza,97323,Tarjeta débito,Sitio web,iOS,Cúcuta,3,5,No
TXN-0003443,2022-11-19,39857,Hogar,140710,Tarjeta crédito,App móvil,Android,Bogotá,8,3,No
TXN-0002802,2022-10-13,31413,Belleza,78452,Tarjeta crédito,App móvil,Desktop,Medellín,7,5,No
TXN-0007003,2023-10-21,12758,Belleza,100258,Tarjeta crédito,App móvil,Android,Cali,3,5,No
TXN-0003199,,29729,Moda,90407,Billetera digital,App móvil,iOS,Cali,4,5,No
TXN-0003897,2023-09-29,19238,Belleza,78016,PSE,App móvil,Android,Cali,2,5,No
TXN-0001458,2024-11-08,39612,Moda,161690,Tarjeta crédito,App móvil,Desktop,Bogotá,4,5,No
TXN-0000770,2022-01-20,25682,Alimentos,74980,Contraentrega,Sitio web,Android,Bogotá,7,5,No
TXN-0003548,2024-07-10,40658,Tecnología,1286752,Tarjeta crédito,Sitio web,Android,Cali,5,5,No
TXN-0001991,2023-12-08,32865,Tecnología,1271588,Tarjeta débito,App móvil,Android,Barranquilla,8,4,No
TXN-0004034,2022-01-08,16793,Mascotas,27325,Tarjeta débito,App móvil,Android,Medellín,3,5,No
TXN-0001303,2023-09-23,49224,Moda,132241,Tarjeta débito,Sitio web,Desktop,Medellín,5,5,No
TXN-0003307,2022-07-30,34041,Tecnología,588722,Contraentrega,Sitio web,Android,Barranquilla,8,4,No
TXN-0006760,2023-08-03,33227,Belleza,101516,Tarjeta crédito,App móvil,Android,Medellín,2,5,No
